Chromosome	Start	End	GC_Content
Chr2	81000000	81500000	42.092200000000005
Chr2	81500000	82000000	44.2856
Chr2	82000000	82500000	43.5084
Chr2	82500000	83000000	43.581199999999995
Chr2	83000000	83500000	42.943999999999996
Chr2	83500000	84000000	42.681000000000004
Chr2	84000000	84500000	42.7342
Chr2	84500000	85000000	42.540800000000004
Chr2	85000000	85500000	42.6168
Chr2	85500000	86000000	42.8286
Chr2	86000000	86500000	41.6384
Chr2	86500000	87000000	42.3338
Chr2	87000000	87500000	42.99
Chr2	87500000	88000000	44.0738
Chr2	88000000	88500000	44.346799999999995
Chr2	88500000	89000000	44.7098
Chr2	89000000	89500000	42.0474
Chr2	89500000	90000000	43.9544
Chr2	90000000	90500000	42.932199999999995
Chr2	90500000	91000000	43.361
Chr2	91000000	91500000	44.1562
Chr2	91500000	92000000	43.0326
Chr2	92000000	92500000	39.611000000000004
Chr2	92500000	93000000	38.5512
Chr2	93000000	93500000	42.1452
Chr2	93500000	94000000	42.9878
Chr2	94000000	94500000	42.8208
Chr2	94500000	95000000	40.8332
Chr2	95000000	95500000	39.005
Chr2	95500000	96000000	43.6236
Chr2	96000000	96500000	43.6624
Chr2	96500000	97000000	44.112
Chr2	97000000	97500000	44.1812
Chr2	97500000	98000000	44.2102
Chr2	98000000	98500000	43.491
Chr2	98500000	99000000	43.3294
Chr2	99000000	99500000	43.4608
Chr2	99500000	100000000	42.5332
Chr2	100000000	100500000	42.2082
Chr2	100500000	101000000	42.687799999999996
Chr2	101000000	101500000	43.2264
Chr2	101500000	102000000	42.5536
Chr2	102000000	102500000	43.5454
Chr2	102500000	103000000	43.8932
Chr2	103000000	103500000	44.735
Chr2	103500000	104000000	44.9672
Chr2	104000000	104500000	44.785599999999995
Chr2	104500000	105000000	44.5294
Chr2	105000000	105500000	43.6092
Chr2	105500000	106000000	44.065799999999996
Chr2	106000000	106500000	44.252399999999994
Chr2	106500000	107000000	45.0188
Chr2	107000000	107500000	44.059799999999996
Chr2	107500000	108000000	44.1268
Chr2	108000000	108500000	44.701
Chr2	108500000	109000000	45.0156
Chr2	109000000	109500000	45.124399999999994
Chr2	109500000	110000000	44.8958
Chr2	110000000	110500000	45.1854
Chr2	110500000	111000000	44.9476
Chr2	111000000	111500000	44.906
Chr2	111500000	112000000	45.1032
Chr2	112000000	112500000	45.0614
Chr2	112500000	113000000	44.6258
Chr2	113000000	113500000	44.3778
Chr2	113500000	114000000	43.6712
Chr2	114000000	114500000	43.462
Chr2	114500000	115000000	44.352799999999995
Chr2	115000000	115500000	44.5728
Chr2	115500000	116000000	44.2892
Chr2	116000000	116500000	44.438
Chr2	116500000	117000000	44.099199999999996
Chr2	117000000	117500000	43.8824
Chr2	117500000	118000000	44.4536
Chr2	118000000	118500000	43.4352
Chr2	118500000	119000000	44.3786
Chr2	119000000	119500000	43.6034
Chr2	119500000	120000000	44.7656
Chr2	120000000	120500000	45.651799999999994
Chr2	120500000	121000000	44.306200000000004
Chr2	121000000	121500000	43.3726
Chr2	121500000	122000000	43.049
Chr2	122000000	122500000	43.763000000000005
Chr2	122500000	123000000	43.791999999999994
Chr2	123000000	123500000	44.3408
Chr2	123500000	124000000	43.5494
Chr2	124000000	124500000	43.573
Chr2	124500000	125000000	40.016400000000004
Chr2	125000000	125500000	41.0852
Chr2	125500000	126000000	42.6548
Chr2	126000000	126500000	43.443799999999996
Chr2	126500000	127000000	43.0738
Chr2	127000000	127500000	42.059999999999995
Chr2	127500000	128000000	43.5818
Chr2	128000000	128500000	43.9176
Chr2	128500000	129000000	43.3276
Chr2	129000000	129500000	42.776599999999995
Chr2	129500000	130000000	43.547200000000004
Chr2	130000000	130500000	43.2714
Chr2	130500000	131000000	44.1194
Chr2	131000000	131500000	44.007200000000005
Chr2	131500000	132000000	44.7408
Chr2	132000000	132500000	43.5602
Chr2	132500000	133000000	43.7594
Chr2	133000000	133500000	45.1488
Chr2	133500000	134000000	44.9706
Chr2	134000000	134500000	43.6274
Chr2	134500000	135000000	46.2474
Chr2	135000000	135500000	43.541000000000004
Chr2	135500000	136000000	41.721799999999995
Chr2	136000000	136500000	42.1302
Chr2	136500000	137000000	41.809200000000004
Chr2	137000000	137500000	42.9054
Chr2	137500000	138000000	43.6776
Chr2	138000000	138500000	42.851800000000004
Chr2	138500000	139000000	43.0226
Chr2	139000000	139500000	42.7462
Chr2	139500000	140000000	43.2046
Chr2	140000000	140500000	42.6406
Chr2	140500000	141000000	43.9332
Chr2	141000000	141500000	44.443599999999996
Chr2	141500000	142000000	43.6618
Chr2	142000000	142500000	44.968
Chr2	142500000	143000000	43.3344
Chr2	143000000	143500000	42.0858
Chr2	143500000	144000000	43.9146
Chr2	144000000	144500000	44.785000000000004
Chr2	144500000	145000000	43.9972
Chr2	145000000	145500000	44.1504
Chr2	145500000	146000000	44.5568
Chr2	146000000	146500000	43.2638
Chr2	146500000	147000000	42.8288
Chr2	147000000	147500000	42.330400000000004
Chr2	147500000	148000000	44.0982
Chr2	148000000	148500000	43.361
Chr2	148500000	149000000	42.828
Chr2	149000000	149500000	43.274
Chr2	149500000	150000000	43.896
Chr2	150000000	150500000	42.6104
Chr2	150500000	151000000	42.909000000000006
Chr2	151000000	151500000	43.1838
Chr2	151500000	152000000	43.2616
Chr2	152000000	152500000	43.7578
Chr2	152500000	153000000	43.6054
Chr2	153000000	153500000	43.314
Chr2	153500000	154000000	43.0058
Chr2	154000000	154500000	42.349199999999996
Chr2	154500000	155000000	41.9652
Chr2	155000000	155500000	42.5448
Chr2	155500000	156000000	43.6022
Chr2	156000000	156500000	42.8504
Chr2	156500000	157000000	43.8474
Chr2	157000000	157500000	43.396
Chr2	157500000	158000000	43.419799999999995
Chr2	158000000	158500000	43.8564
Chr2	158500000	159000000	43.0024
Chr2	159000000	159500000	43.6174
Chr2	159500000	160000000	44.3838
Chr2	160000000	160500000	44.473400000000005
Chr2	160500000	161000000	43.445
Chr2	161000000	161500000	44.270199999999996
Chr2	161500000	162000000	43.1718
Chr2	162000000	162500000	42.617
Chr2	162500000	163000000	42.9058
Chr2	163000000	163500000	42.8014
Chr2	163500000	164000000	42.6408
Chr2	164000000	164500000	42.230000000000004
Chr2	164500000	165000000	41.8572
Chr2	165000000	165500000	41.9028
Chr2	165500000	166000000	41.3962
Chr2	166000000	166500000	41.238
Chr2	166500000	167000000	41.1592
Chr2	167000000	167500000	41.8016
Chr2	167500000	168000000	41.794599999999996
Chr2	168000000	168500000	42.1434
Chr2	168500000	169000000	42.6326
Chr2	169000000	169500000	43.1272
Chr2	169500000	170000000	43.4844
Chr2	170000000	170500000	42.415000000000006
Chr2	170500000	171000000	43.141400000000004
Chr2	171000000	171500000	43.0392
Chr2	171500000	172000000	42.770599999999995
Chr2	172000000	172500000	43.148199999999996
Chr2	172500000	173000000	42.3602
Chr2	173000000	173500000	42.173
Chr2	173500000	174000000	42.807
Chr2	174000000	174500000	42.7542
Chr2	174500000	175000000	42.1452
Chr2	175000000	175500000	42.3872
Chr2	175500000	176000000	41.997
Chr2	176000000	176500000	42.5146
Chr2	176500000	177000000	42.4846
Chr2	177000000	177500000	41.6822
Chr2	177500000	178000000	42.269600000000004
Chr2	178000000	178500000	42.580600000000004
Chr2	178500000	179000000	43.2346
Chr2	179000000	179500000	42.0836
Chr2	179500000	180000000	42.2796
Chr2	180000000	180500000	42.5732
Chr2	180500000	181000000	42.126999999999995
Chr2	181000000	181500000	41.967999999999996
Chr2	181500000	182000000	42.095
Chr2	182000000	182500000	41.6034
Chr2	182500000	183000000	42.391400000000004
Chr2	183000000	183500000	42.5578
Chr2	183500000	184000000	42.4892
Chr2	184000000	184500000	42.9018
Chr2	184500000	185000000	43.1648
Chr2	185000000	185500000	43.2208
Chr2	185500000	186000000	42.6806
Chr2	186000000	186500000	43.625
Chr2	186500000	187000000	42.693999999999996
Chr2	187000000	187500000	43.3484
Chr2	187500000	188000000	42.727199999999996
Chr2	188000000	188500000	42.2922
Chr2	188500000	189000000	41.976400000000005
Chr2	189000000	189500000	42.663000000000004
Chr2	189500000	190000000	41.8962
Chr2	190000000	190500000	43.3006
Chr2	190500000	191000000	44.230000000000004
Chr2	191000000	191500000	45.071600000000004
Chr2	191500000	192000000	45.062799999999996
Chr2	192000000	192500000	44.9244
Chr2	192500000	193000000	43.3102
Chr2	193000000	193500000	44.111
Chr2	193500000	194000000	42.855399999999996
Chr2	194000000	194500000	43.1216
Chr2	194500000	195000000	43.348
Chr2	195000000	195500000	44.0302
Chr2	195500000	196000000	43.7538
Chr2	196000000	196500000	42.853
Chr2	196500000	197000000	43.0298
Chr2	197000000	197500000	42.4174
Chr2	197500000	198000000	43.0126
Chr2	198000000	198500000	43.3872
Chr2	198500000	199000000	43.8658
Chr2	199000000	199500000	43.5214
Chr2	199500000	200000000	43.134
Chr2	200000000	200500000	41.356
Chr2	200500000	201000000	42.3326
Chr2	201000000	201500000	41.749399999999994
Chr2	201500000	202000000	42.1426
Chr2	202000000	202500000	41.9344
Chr2	202500000	203000000	42.532399999999996
Chr2	203000000	203500000	42.1776
Chr2	203500000	204000000	42.044
Chr2	204000000	204500000	41.4436
Chr2	204500000	205000000	41.3842
Chr2	205000000	205500000	42.817
Chr2	205500000	206000000	42.3322
Chr2	206000000	206500000	42.4138
Chr2	206500000	207000000	42.086400000000005
Chr2	207000000	207500000	42.101
Chr2	207500000	208000000	41.105599999999995
Chr2	208000000	208500000	42.4546
Chr2	208500000	209000000	41.1396
Chr2	209000000	209500000	42.035
Chr2	209500000	210000000	41.792
Chr2	210000000	210500000	43.0664
Chr2	210500000	211000000	44.196400000000004
Chr2	211000000	211500000	43.5432
Chr2	211500000	212000000	42.5448
Chr2	212000000	212500000	43.0496
Chr2	212500000	213000000	42.9696
Chr2	213000000	213500000	43.505
Chr2	213500000	214000000	43.4062
Chr2	214000000	214500000	43.5278
Chr2	214500000	215000000	43.416199999999996
Chr2	215000000	215500000	42.5536
Chr2	215500000	216000000	43.5226
Chr2	216000000	216500000	42.5002
Chr2	216500000	217000000	42.4812
Chr2	217000000	217500000	43.0078
Chr2	217500000	218000000	43.2994
Chr2	218000000	218500000	42.5118
Chr2	218500000	219000000	43.3936
Chr2	219000000	219500000	42.9012
Chr2	219500000	220000000	42.0304
Chr2	220000000	220500000	42.6434
Chr2	220500000	221000000	41.9182
Chr2	221000000	221500000	42.5538
Chr2	221500000	222000000	42.595
Chr2	222000000	222500000	42.6678
Chr2	222500000	223000000	43.154199999999996
Chr2	223000000	223500000	42.6962
Chr2	223500000	224000000	42.4568
Chr2	224000000	224500000	43.284
Chr2	224500000	225000000	42.2444
Chr2	225000000	225500000	41.2984
Chr2	225500000	226000000	42.3078
Chr2	226000000	226500000	42.851800000000004
Chr2	226500000	227000000	43.1178
Chr2	227000000	227500000	43.313
Chr2	227500000	228000000	43.3534
Chr2	228000000	228500000	42.831599999999995
Chr2	228500000	229000000	41.967999999999996
Chr2	229000000	229500000	42.894
Chr2	229500000	230000000	42.6834
Chr2	230000000	230500000	43.2122
Chr2	230500000	231000000	42.4112
Chr2	231000000	231500000	41.5772
Chr2	231500000	232000000	42.7352
Chr2	232000000	232500000	42.7136
Chr2	232500000	233000000	43.812
Chr2	233000000	233500000	43.4282
Chr2	233500000	234000000	43.4848
Chr2	234000000	234500000	45.1462
Chr2	234500000	235000000	45.1352
Chr2	235000000	235500000	45.0698
Chr2	235500000	236000000	44.7984
Chr2	236000000	236500000	45.2278
Chr2	236500000	237000000	44.274
Chr2	237000000	237500000	45.9484
Chr2	237500000	238000000	44.6484
Chr2	238000000	238500000	44.724199999999996
Chr2	238500000	239000000	45.4794
Chr2	239000000	239500000	45.2736
Chr2	239500000	240000000	45.401399999999995
Chr2	240000000	240500000	45.4538
Chr2	240500000	241000000	45.4778
Chr2	241000000	241500000	46.7958
Chr2	241500000	242000000	45.1442
Chr2	242000000	242500000	46.248
Chr2	242500000	243000000	46.861399999999996
Chr2	243000000	243500000	46.5458
Chr2	243500000	244000000	46.311600000000006
Chr2	244000000	244500000	46.206199999999995
Chr2	244500000	245000000	45.9504
Chr2	245000000	245500000	46.713
Chr2	245500000	246000000	46.688
Chr2	246000000	246500000	47.2844
Chr2	246500000	247000000	46.5724
Chr2	247000000	247500000	47.1006
Chr2	247500000	248000000	47.7788
Chr2	248000000	248500000	47.5938
Chr2	248500000	249000000	48.5084
Chr2	249000000	249500000	49.4142
Chr2	249500000	250000000	49.446
Chr2	250000000	250500000	49.1524
Chr2	250500000	251000000	49.520199999999996
Chr2	251000000	251500000	50.477799999999995
Chr2	251500000	252000000	53.410999999999994
Chr2	252000000	252310368	55.05238942158985
Chr3	0	500000	52.3694
Chr3	500000	1000000	52.035399999999996
Chr3	1000000	1500000	50.456
Chr3	1500000	2000000	48.354
Chr3	2000000	2500000	48.4332
Chr3	2500000	3000000	46.5766
Chr3	3000000	3500000	47.050399999999996
Chr3	3500000	4000000	47.5464
Chr3	4000000	4500000	46.330799999999996
Chr3	4500000	5000000	45.9918
Chr3	5000000	5500000	47.1444
Chr3	5500000	6000000	47.63
Chr3	6000000	6500000	45.5366
Chr3	6500000	7000000	43.7726
Chr3	7000000	7500000	44.725
Chr3	7500000	8000000	42.8826
Chr3	8000000	8500000	43.108000000000004
Chr3	8500000	9000000	43.7128
Chr3	9000000	9500000	44.1046
Chr3	9500000	10000000	43.3174
Chr3	10000000	10500000	43.114999999999995
Chr3	10500000	11000000	43.0574
Chr3	11000000	11500000	43.6862
Chr3	11500000	12000000	42.7962
Chr3	12000000	12500000	42.770799999999994
Chr3	12500000	13000000	43.032399999999996
Chr3	13000000	13500000	41.910799999999995
Chr3	13500000	14000000	42.8274
Chr3	14000000	14500000	43.0694
Chr3	14500000	15000000	42.54
Chr3	15000000	15500000	42.8224
Chr3	15500000	16000000	42.8136
Chr3	16000000	16500000	43.01
Chr3	16500000	17000000	42.4678
Chr3	17000000	17500000	41.9008
Chr3	17500000	18000000	41.3396
Chr3	18000000	18500000	42.3922
Chr3	18500000	19000000	42.8612
Chr3	19000000	19500000	43.324600000000004
Chr3	19500000	20000000	42.2452
Chr3	20000000	20500000	42.048
Chr3	20500000	21000000	41.7736
Chr3	21000000	21500000	42.6372
Chr3	21500000	22000000	42.2902
Chr3	22000000	22500000	41.8836
Chr3	22500000	23000000	42.5626
Chr3	23000000	23500000	42.6264
Chr3	23500000	24000000	42.0822
Chr3	24000000	24500000	42.2702
Chr3	24500000	25000000	41.144999999999996
Chr3	25000000	25500000	41.1924
Chr3	25500000	26000000	42.2534
Chr3	26000000	26500000	41.9578
Chr3	26500000	27000000	42.415000000000006
Chr3	27000000	27500000	42.209799999999994
Chr3	27500000	28000000	42.4154
Chr3	28000000	28500000	43.0376
Chr3	28500000	29000000	42.003800000000005
Chr3	29000000	29500000	41.949
Chr3	29500000	30000000	41.902
Chr3	30000000	30500000	41.8414
Chr3	30500000	31000000	40.882400000000004
Chr3	31000000	31500000	42.3534
Chr3	31500000	32000000	42.1704
Chr3	32000000	32500000	41.7792
Chr3	32500000	33000000	41.909400000000005
Chr3	33000000	33500000	42.6396
Chr3	33500000	34000000	42.452600000000004
Chr3	34000000	34500000	43.276199999999996
Chr3	34500000	35000000	42.9756
Chr3	35000000	35500000	43.4552
Chr3	35500000	36000000	43.447
Chr3	36000000	36500000	43.0228
Chr3	36500000	37000000	42.3804
Chr3	37000000	37500000	41.5792
Chr3	37500000	38000000	43.028800000000004
Chr3	38000000	38500000	42.1894
Chr3	38500000	39000000	41.6136
Chr3	39000000	39500000	42.891600000000004
Chr3	39500000	40000000	42.5954
Chr3	40000000	40500000	45.1664
Chr3	40500000	41000000	44.351
Chr3	41000000	41500000	43.056
Chr3	41500000	42000000	43.081399999999995
Chr3	42000000	42500000	43.0362
Chr3	42500000	43000000	43.5986
Chr3	43000000	43500000	42.5722
Chr3	43500000	44000000	42.1076
Chr3	44000000	44500000	42.2356
Chr3	44500000	45000000	42.4002
Chr3	45000000	45500000	42.1512
Chr3	45500000	46000000	42.5336
Chr3	46000000	46500000	42.9434
Chr3	46500000	47000000	42.619800000000005
Chr3	47000000	47500000	41.928599999999996
Chr3	47500000	48000000	41.9654
Chr3	48000000	48500000	42.4326
Chr3	48500000	49000000	41.254400000000004
Chr3	49000000	49500000	41.2118
Chr3	49500000	50000000	41.4528
Chr3	50000000	50500000	41.639199999999995
Chr3	50500000	51000000	40.9416
Chr3	51000000	51500000	41.6166
Chr3	51500000	52000000	42.2318
Chr3	52000000	52500000	43.0334
Chr3	52500000	53000000	41.9494
Chr3	53000000	53500000	42.2652
Chr3	53500000	54000000	41.654
Chr3	54000000	54500000	42.227
Chr3	54500000	55000000	41.9538
Chr3	55000000	55500000	41.5454
Chr3	55500000	56000000	42.3984
Chr3	56000000	56500000	42.1352
Chr3	56500000	57000000	42.2676
Chr3	57000000	57500000	41.6836
Chr3	57500000	58000000	41.3444
Chr3	58000000	58500000	42.0218
Chr3	58500000	59000000	41.334199999999996
Chr3	59000000	59500000	41.5716
Chr3	59500000	60000000	42.0458
Chr3	60000000	60500000	41.247
Chr3	60500000	61000000	41.5576
Chr3	61000000	61500000	42.0068
Chr3	61500000	62000000	42.6286
Chr3	62000000	62500000	42.416
Chr3	62500000	63000000	42.0738
Chr3	63000000	63500000	42.0604
Chr3	63500000	64000000	41.498400000000004
Chr3	64000000	64500000	42.345
Chr3	64500000	65000000	41.4806
Chr3	65000000	65500000	42.333
Chr3	65500000	66000000	41.6844
Chr3	66000000	66500000	42.297000000000004
Chr3	66500000	67000000	42.782599999999995
Chr3	67000000	67500000	43.1742
Chr3	67500000	68000000	44.0246
Chr3	68000000	68500000	42.274
Chr3	68500000	69000000	42.5626
Chr3	69000000	69500000	41.977599999999995
Chr3	69500000	70000000	41.6636
Chr3	70000000	70500000	42.057
Chr3	70500000	71000000	42.7932
Chr3	71000000	71500000	42.5664
Chr3	71500000	72000000	42.5174
Chr3	72000000	72500000	43.1406
Chr3	72500000	73000000	43.026599999999995
Chr3	73000000	73500000	42.8718
Chr3	73500000	74000000	42.1398
Chr3	74000000	74500000	42.6346
Chr3	74500000	75000000	43.0296
Chr3	75000000	75500000	41.8264
Chr3	75500000	76000000	42.342400000000005
Chr3	76000000	76500000	42.7196
Chr3	76500000	77000000	42.824200000000005
Chr3	77000000	77500000	42.6828
Chr3	77500000	78000000	42.3346
Chr3	78000000	78500000	42.2642
Chr3	78500000	79000000	42.4254
Chr3	79000000	79500000	42.643
Chr3	79500000	80000000	42.2138
Chr3	80000000	80500000	43.5614
Chr3	80500000	81000000	43.014799999999994
Chr3	81000000	81500000	42.159600000000005
Chr3	81500000	82000000	42.3478
Chr3	82000000	82500000	41.9032
Chr3	82500000	83000000	42.148799999999994
Chr3	83000000	83500000	42.9886
Chr3	83500000	84000000	42.5162
Chr3	84000000	84500000	42.904199999999996
Chr3	84500000	85000000	43.2638
Chr3	85000000	85500000	42.9024
Chr3	85500000	86000000	42.544399999999996
Chr3	86000000	86500000	42.870999999999995
Chr3	86500000	87000000	42.2416
Chr3	87000000	87500000	43.3228
Chr3	87500000	88000000	43.8868
Chr3	88000000	88500000	42.4282
Chr3	88500000	89000000	41.967999999999996
Chr3	89000000	89500000	42.109
Chr3	89500000	90000000	41.7444
Chr3	90000000	90500000	43.0792
Chr3	90500000	91000000	41.693999999999996
Chr3	91000000	91500000	42.0566
Chr3	91500000	92000000	42.0888
Chr3	92000000	92500000	42.663000000000004
Chr3	92500000	93000000	44.1738
Chr3	93000000	93500000	43.4762
Chr3	93500000	94000000	42.538
Chr3	94000000	94500000	43.6156
Chr3	94500000	95000000	42.952400000000004
Chr3	95000000	95500000	42.1528
Chr3	95500000	96000000	42.2036
Chr3	96000000	96500000	43.3448
Chr3	96500000	97000000	42.5572
Chr3	97000000	97500000	43.2828
Chr3	97500000	98000000	42.5672
Chr3	98000000	98500000	42.0772
Chr3	98500000	99000000	42.696
Chr3	99000000	99500000	43.9092
Chr3	99500000	100000000	43.5616
Chr3	100000000	100500000	43.469
Chr3	100500000	101000000	42.9848
Chr3	101000000	101500000	42.681999999999995
Chr3	101500000	102000000	42.7934
Chr3	102000000	102500000	43.0282
Chr3	102500000	103000000	42.9328
Chr3	103000000	103500000	42.2936
Chr3	103500000	104000000	43.3004
Chr3	104000000	104500000	42.8142
Chr3	104500000	105000000	43.028
Chr3	105000000	105500000	42.052800000000005
Chr3	105500000	106000000	42.5276
Chr3	106000000	106500000	42.7984
Chr3	106500000	107000000	42.430800000000005
Chr3	107000000	107500000	42.3268
Chr3	107500000	108000000	41.9532
Chr3	108000000	108500000	41.825
Chr3	108500000	109000000	42.0578
Chr3	109000000	109500000	41.9388
Chr3	109500000	110000000	42.5204
Chr3	110000000	110500000	41.6436
Chr3	110500000	111000000	42.0714
Chr3	111000000	111500000	41.8896
Chr3	111500000	112000000	42.338
Chr3	112000000	112500000	42.634
Chr3	112500000	113000000	42.2104
Chr3	113000000	113500000	42.3534
Chr3	113500000	114000000	42.3452
Chr3	114000000	114500000	42.568
Chr3	114500000	115000000	42.4544
Chr3	115000000	115500000	42.587
Chr3	115500000	116000000	42.836600000000004
Chr3	116000000	116500000	43.2446
Chr3	116500000	117000000	42.5104
Chr3	117000000	117500000	42.753
Chr3	117500000	118000000	42.494
Chr3	118000000	118500000	42.507
Chr3	118500000	119000000	42.439
Chr3	119000000	119500000	43.915
Chr3	119500000	120000000	42.257
Chr3	120000000	120500000	43.270199999999996
Chr3	120500000	121000000	41.989
Chr3	121000000	121500000	41.561
Chr3	121500000	122000000	42.687799999999996
Chr3	122000000	122500000	41.8228
Chr3	122500000	123000000	42.178
Chr3	123000000	123500000	42.735800000000005
Chr3	123500000	124000000	42.6468
Chr3	124000000	124500000	42.6422
Chr3	124500000	125000000	42.794399999999996
Chr3	125000000	125500000	42.1378
Chr3	125500000	126000000	42.827
Chr3	126000000	126500000	41.5546
Chr3	126500000	127000000	42.892799999999994
Chr3	127000000	127500000	41.43
Chr3	127500000	128000000	41.9946
Chr3	128000000	128500000	42.1224
Chr3	128500000	129000000	42.4352
Chr3	129000000	129500000	41.7398
Chr3	129500000	130000000	43.3426
Chr3	130000000	130500000	42.1188
Chr3	130500000	131000000	42.0572
Chr3	131000000	131500000	42.052800000000005
Chr3	131500000	132000000	42.393
Chr3	132000000	132500000	41.5092
Chr3	132500000	133000000	41.6446
Chr3	133000000	133500000	42.7308
Chr3	133500000	134000000	42.565999999999995
Chr3	134000000	134500000	41.6094
Chr3	134500000	135000000	41.9486
Chr3	135000000	135500000	42.3328
Chr3	135500000	136000000	42.0422
Chr3	136000000	136500000	41.5888
Chr3	136500000	137000000	42.576
Chr3	137000000	137500000	42.3574
Chr3	137500000	138000000	42.839
Chr3	138000000	138500000	41.9204
Chr3	138500000	139000000	41.571200000000005
Chr3	139000000	139500000	42.1094
Chr3	139500000	140000000	41.5464
Chr3	140000000	140500000	41.676
Chr3	140500000	141000000	41.995
Chr3	141000000	141500000	42.2876
Chr3	141500000	142000000	42.430800000000005
Chr3	142000000	142500000	42.3592
Chr3	142500000	143000000	42.3068
Chr3	143000000	143500000	41.7076
Chr3	143500000	144000000	40.967
Chr3	144000000	144500000	41.629599999999996
Chr3	144500000	145000000	42.3166
Chr3	145000000	145500000	41.9338
Chr3	145500000	146000000	41.749399999999994
Chr3	146000000	146500000	42.5482
Chr3	146500000	147000000	41.5222
Chr3	147000000	147500000	40.9988
Chr3	147500000	148000000	42.073
Chr3	148000000	148500000	40.4744
Chr3	148500000	149000000	40.8362
Chr3	149000000	149500000	42.095
Chr3	149500000	150000000	41.373
Chr3	150000000	150500000	42.1194
Chr3	150500000	151000000	43.574
Chr3	151000000	151500000	43.8964
Chr3	151500000	152000000	42.166599999999995
Chr3	152000000	152500000	42.5612
Chr3	152500000	153000000	41.731
Chr3	153000000	153500000	41.933
Chr3	153500000	154000000	42.095
Chr3	154000000	154500000	43.4418
Chr3	154500000	155000000	42.5738
Chr3	155000000	155500000	41.3586
Chr3	155500000	156000000	42.254999999999995
Chr3	156000000	156500000	41.7614
Chr3	156500000	157000000	41.786
Chr3	157000000	157500000	41.4912
Chr3	157500000	158000000	42.159200000000006
Chr3	158000000	158500000	41.4208
Chr3	158500000	159000000	42.165
Chr3	159000000	159500000	41.778
Chr3	159500000	160000000	41.7524
Chr3	160000000	160500000	41.8694
Chr3	160500000	161000000	42.1848
Chr3	161000000	161500000	42.125
Chr3	161500000	162000000	42.0564
Chr3	162000000	162500000	41.6394
Chr3	162500000	163000000	41.679
Chr3	163000000	163500000	42.1634
Chr3	163500000	164000000	42.120400000000004
Chr3	164000000	164500000	41.0186
Chr3	164500000	165000000	41.6352
Chr3	165000000	165500000	41.3136
Chr3	165500000	166000000	41.012
Chr3	166000000	166500000	40.7568
Chr3	166500000	167000000	40.489399999999996
Chr3	167000000	167500000	40.8638
Chr3	167500000	168000000	41.354
Chr3	168000000	168500000	42.5552
Chr3	168500000	169000000	42.608000000000004
Chr3	169000000	169500000	41.994
Chr3	169500000	170000000	41.4744
Chr3	170000000	170500000	42.6594
Chr3	170500000	171000000	42.9148
Chr3	171000000	171500000	42.617
Chr3	171500000	172000000	42.3648
Chr3	172000000	172500000	41.0522
Chr3	172500000	173000000	41.2836
Chr3	173000000	173500000	42.302800000000005
Chr3	173500000	174000000	41.7498
Chr3	174000000	174500000	42.078199999999995
Chr3	174500000	175000000	41.9914
Chr3	175000000	175500000	42.8572
Chr3	175500000	176000000	42.2984
Chr3	176000000	176500000	42.314
Chr3	176500000	177000000	41.4086
Chr3	177000000	177500000	42.3776
Chr3	177500000	178000000	42.4786
Chr3	178000000	178500000	42.4616
Chr3	178500000	179000000	41.0794
Chr3	179000000	179500000	41.7714
Chr3	179500000	180000000	42.6646
Chr3	180000000	180500000	42.730000000000004
Chr3	180500000	181000000	41.6828
Chr3	181000000	181500000	40.992
Chr3	181500000	182000000	42.7596
Chr3	182000000	182500000	42.702
Chr3	182500000	183000000	42.818400000000004
Chr3	183000000	183500000	43.2806
Chr3	183500000	184000000	43.2412
Chr3	184000000	184500000	42.9962
Chr3	184500000	185000000	41.2212
Chr3	185000000	185500000	41.6822
Chr3	185500000	186000000	41.7338
Chr3	186000000	186500000	41.376200000000004
Chr3	186500000	187000000	43.175999999999995
Chr3	187000000	187500000	42.0848
Chr3	187500000	188000000	43.5886
Chr3	188000000	188500000	42.3236
Chr3	188500000	189000000	42.6188
Chr3	189000000	189500000	42.0288
Chr3	189500000	190000000	41.3694
Chr3	190000000	190500000	41.8922
Chr3	190500000	191000000	41.9816
Chr3	191000000	191500000	43.052
Chr3	191500000	192000000	41.8044
Chr3	192000000	192500000	45.8782
Chr3	192500000	193000000	42.5332
Chr3	193000000	193500000	43.0062
Chr3	193500000	194000000	42.952600000000004
Chr3	194000000	194500000	42.9646
Chr3	194500000	195000000	43.1286
Chr3	195000000	195500000	43.0774
Chr3	195500000	196000000	43.559
Chr3	196000000	196500000	43.0996
Chr3	196500000	197000000	43.9
Chr3	197000000	197500000	43.2682
Chr3	197500000	198000000	43.8522
Chr3	198000000	198500000	44.1546
Chr3	198500000	199000000	44.3784
Chr3	199000000	199500000	43.980399999999996
Chr3	199500000	200000000	43.979
Chr3	200000000	200500000	43.2228
Chr3	200500000	201000000	43.797000000000004
Chr3	201000000	201500000	44.546400000000006
Chr3	201500000	202000000	44.800200000000004
Chr3	202000000	202500000	44.8774
Chr3	202500000	203000000	44.892199999999995
Chr3	203000000	203500000	46.200599999999994
Chr3	203500000	204000000	46.089999999999996
Chr3	204000000	204500000	46.785399999999996
Chr3	204500000	205000000	45.8358
Chr3	205000000	205500000	46.9078
Chr3	205500000	206000000	48.5956
Chr3	206000000	206500000	49.9998
Chr3	206500000	207000000	50.3548
